userName,at,content,score,thumbsUpCount
Cătă,2025-12-12T15:48:07,"I hate the latest update! it's painfully slow to use now. Stupid API call to fetch the food list takes an eternity. The worst part is you can't do anything before that's done. You don't even care about frequent food cause you know what you're looking for is in recents anyway? Too bad, I have to finish loading before I let you do anything. Same with scanning or AI pictures. It gets in my way daily and I regret paying for the full year. Needs to be fixed yesterday. Cache the damn food list!",1,14
veverka ve stromu,2026-03-01T15:40:05,"The app works great and is easy to manage, but every 2 minutes there's some pop up window that's trying to get you to buy the pro version and thats so annoying it makes the app almost unusable. The AI scanner is a pro feature too.",1,2
Himanshu Singhal,2026-01-17T05:45:14,Setup questions are like interrogation. after 1/2 way i have to do a mindless click to get past it. and finally it says that this account is already in use nothing doing. When i reset and tried again it says wrong email or dont have an acc,1,1
Fabio Ricchiuti,2026-01-31T14:55:10,The app hassled me to get a abbonament with cheap techniques like spinning wheels and countdowns. It didn't even let me test its pro feature first like the AI logger. It was off putting and money grabby so I decided to uninstall it right away,1,0
Jennifer Leo,2026-01-16T09:55:54,"iam requesting a refund for a recent accidental subscription charge of $23.90. ​I contacted Google Play, and they advised me to reach out to you directly to process the refund. I have not used the premium features yet and would appreciate your help with this.",1,0
Botond Tóth-Sallai,2026-01-21T16:11:52,"Unusable without paying, the app takes every single opportunity to shove ads in your face and annoy you into paying, makes you wait for annoying animations which then try to trick you into subscribing. Disgusting money hungry app, uninstalling. Reverting back to KaloriaBazis which works flawlessly EVEN if you don't pay...",1,2
YoshiYoshi S,2026-01-09T22:06:25,"After +2y of using the app, (1 year i had even subscribed) I have now uninstalled it. The shift to game-ification simply wasn't for me. (hi, I'm a gamer.) The app used to be bright and sleek. Now there are suddenly streaks, meal tips, (& the ever so annoying push to resubscribe) - & i cant turn streaks or tips off. Switched back to a different, free app which has more functions, isnt annoying abt subbing, and god forbid, simply lets me track my food. Also, no annoying mascot. Sad yazio changed.",1,12
Renārs Gabriel,2026-02-26T14:50:38,"Edit : 5 to 1 star.. The constant pop-ups reminding me of what I just wrote and having to click on ""I'm committed"" 50 times and other ""new"" features were overwhelming. Premium should mean hassle-free. I was a long time user. Now, I have uninstalled the app and my life has gotten a lot less cluttered.",1,43
Omar Diab,2026-01-06T21:04:06,"Free Version Is Terrible, can't get through tracking a single meal with out being bombarded with pop ups and the UX blocks you from going forward unless you subscribe. if you are looking for a paid app maybe it's good but if u just want a free calorie tracking app, don't even bother",1,5
Xao,2026-02-22T02:55:20,"Using pro version for 45 days now and very unhappy with the app, you have all analytics to show that's amazing but you missing key part... Export data, what i eat all analytics etc...",1,1
evie,2025-12-17T18:31:47,"i have used this app for well OVER a year. it helped me with my calorie goals and building muscle, but they lost me now. there is WAY too many ads, the pro version ""limited time deals"" are a scam, and now, the most BASIC feature like tracking a meal ahead of time is locked behind a paywall. i would've paid for it, given how much i use it, but i am sick of having to subscribe to every freaking thing. uninstalling now.",1,66
Vaiy,2026-03-12T00:11:14,I downloaded the app for weight gain. I'm extremely underweight since birth and i can't gain wait. I thought this might help me. I did select weight gain and that i can't gain it. When it asked me for my weight it said i need to be at least 35 Kilo. Which i'm not. (Yes i'm a adult.) That's why i have the app. This is literally so stupid. I understand it if i would have selected loosing weight. But i literally did not. Ever thought about underweight adults who want help? I'm so disappointed,1,1
Roberta Riešutaitė,2026-03-08T12:05:08,"I try free version and canceled subscribtion but still they are trying to change me. I try to contact support but they didint help, just always said that I should be charged, but received from.the bank that they try to do it. so I have to terminate my card in order they stop try to charging me",1,2
Meme Qun,2026-03-11T05:54:30,"i use it since 2021 on and off, never have i ever seen this much ads in this app it ruined it, i can't do two actions in a row without having an ad of the membership shoved into my face it's so annoying",1,2
Helen,2026-03-15T20:25:45,It decides all without my opinion. It advises a very aggressive weight loss plan which doesn't match MY own goal. No option to adjust the plan according to MY target date. It is almost impossible to correct an incorrectly identified meal. I regret I bought this application. I am an adult person and I need an adviser but not a boss. I would make decisions by myself.,1,2
Sara Cucini,2025-12-12T01:08:40,"I love this app but the ""Meal Tips"" that were added with the last update are driving me up the wall, they are not useful at all, and I'd love to be able to never see them again. Edit to add: no, sorry, those are NOT motivating at all. Implying a food is bad, too caloric, not good, when in fact it is part of a meal plan is not what most users of your app need. Tone-deaf, cookie cutter reply is the cherry on top. I'd recommend you allow people to deactivate features they don't want to see.",1,24
